code,label,description,position,bookmark
635,"Autres impôts, taxes et versements assimilés (administrations des impôts)",,Charge,
6351,Impôts directs (sauf impôts sur les bénéfices),,Charge,
63511,Contribution économique territoriale,,Charge,
63512,Taxes foncières,,Charge,
63513,Autres impôts locaux,,Charge,
63514,Taxe sur les véhicules des sociétés,,Charge,
6352,Taxe sur le chiffre d'affaires non récupérables,,Charge,
6353,Impôts indirects,,Charge,
6354,Droits d'enregistrement et de timbre,,Charge,
63541,Droits de mutation,,Charge,
6358,Autres droits,,Charge,
637,"Autres impôts, taxes et versements assimilés (autres organismes)",,Charge,
6371,Contribution sociale de solidarité à la charge des sociétés,,Charge,
6372,Taxes perçues par les organismes publics internationaux,,Charge,
6374,Impôts et taxes exigibles à l'étranger,,Charge,
6378,Taxes diverses,,Charge,
638,Rappel d’impôts (autres qu’impôts sur les bénéfices),,Charge,
64,Charges de personnel,,Charge,
641,Rémunérations du personnel,,Charge,
6411,"Salaires, appointements",,Charge,
6412,Congés payés,,Charge,
6413,Primes et gratifications,,Charge,
6414,Indemnités et avantages divers,,Charge,
6415,Supplément familial,,Charge,
644,Rémunération du travail de l'exploitant,,Charge,Favori
645,Cotisations de sécurité sociale et de prévoyance,,Charge,Favori
6451,Cotisations à l'Urssaf,,Charge,Favori
6452,Cotisations aux mutuelles,,Charge,
6453,Cotisations aux caisses de retraites,,Charge,
6454,Cotisations à Pôle emploi,,Charge,
6458,Cotisations aux autres organismes sociaux,,Charge,
646,Cotisations sociales personnelles de l'exploitant,,Charge,Favori
647,Autres cotisations sociales,,Charge,
6471,Prestations directes,,Charge,
6472,Versements au comité social et économique,,Charge,
6474,Versements aux autres œuvres sociales,,Charge,
6475,"Médecine du travail, pharmacie",,Charge,
648,Autres charges de personnel,,Charge,
649,Remboursements de charges de personnel,,Charge,
65,Autres charges de gestion courante,,Charge,
651,"Redevances pour concessions, brevets, licences, marques, procédés, solutions informatiques, droits et valeurs similaires",,Charge,
6511,"Redevances pour concessions, brevets, licences, marques, procédés, solutions informatiques",,Charge,
6516,Droits d'auteur et de reproduction,,Charge,
6518,Autres droits et valeurs similaires,,Charge,
653,Rémunérations de l’activité des administrateurs et des gérants,,Charge,
654,Pertes sur créances irrécouvrables,,Charge,
6541,Créances de l'exercice,,Charge,
6544,Créances des exercices antérieurs,,Charge,
655,Quote-part de résultat sur opérations faites en commun,,Charge,
6551,Quote-part de bénéfice transférée - comptabilité du gérant,,Charge,
6555,Quote-part de perte supportée - comptabilité des associés non gérants,,Charge,
656,Pertes de change sur créances et dettes commerciales,,Charge,
657,Valeurs comptables des immobilisations incorporelles et corporelles cédées,,Charge,
658,Pénalités et autres charges,,Charge,
6581,Pénalités sur marchés (et dédits payés sur achats et ventes),,Charge,
6582,"Pénalités, amendes fiscales et pénales",,Charge,
6583,Malis provenant de clauses d’indexation,,Charge,
6584,Lots,,Charge,
6588,Opérations de constitution ou liquidation des fiducies,,Charge,
66,Charges financières,,Charge,
661,Charges d'intérêts,,Charge,
6611,Intérêts des emprunts et dettes,,Charge,
66116,Intérêts des emprunts et dettes assimilées,,Charge,
66117,Intérêts des dettes rattachées à des participations,,Charge,
6612,"Charges de la fiducie, résultat de la période",,Charge,
6615,Intérêts des comptes courants et des dépôts créditeurs,,Charge,
6616,Intérêts bancaires et sur opérations de financement (escompte…),,Charge,
6617,Intérêts des obligations cautionnées,,Charge,
6618,Intérêts des autres dettes,,Charge,
66181,Intérêts des dettes commerciales,,Charge,
66188,Intérêts des dettes diverses,,Charge,
664,Pertes sur créances liées à des participations,,Charge,
665,Escomptes accordés,,Charge,
666,Pertes de change financières,,Charge,
667,Charges sur cession d’éléments financiers,,Charge,
6671,Valeurs comptables des immobilisations financières cédées,,Charge,
6672,Charges nettes sur cessions de titres immobilisés de l’activité de portefeuille,,Charge,
6673,Charges nettes sur cessions de valeurs mobilières de placement,,Charge,
6674,Charges nettes sur cessions de jetons,,Charge,
668,Autres charges financières,,Charge,
6683,Mali provenant du rachat par l’entité d’actions et obligations émises par elle-même,,Charge,
67,Charges exceptionnelles,,Charge,
672,Charges sur exercices antérieurs,,Charge,
678,Autres charges exceptionnelles,,Charge,
68,"Dotations aux amortissements, aux dépréciations et aux provisions",,Charge,
681,"Dotations aux amortissements, aux dépréciations et aux provisions",,Charge,
6811,Dotations aux amortissements sur immobilisations incorporelles et corporelles,,Charge,
68111,Immobilisations incorporelles et frais d’établissement,,Charge,
68112,Immobilisations corporelles,,Charge,
6815,Dotations aux provisions d'exploitation,,Charge,
6816,Dotations pour dépréciations des immobilisations incorporelles et corporelles,,Charge,
68161,Immobilisations incorporelles,,Charge,
68162,Immobilisations corporelles,,Charge,
6817,Dotations pour dépréciations des actifs circulants,,Charge,
68173,Stocks et en-cours,,Charge,
68174,Créances,,Charge,
686,"Dotations aux amortissements, aux dépréciations et aux provisions",,Charge,
6861,Dotations aux amortissements des primes de remboursement des emprunts,,Charge,
6862,Dotations aux amortissements des frais d'émission des emprunts,,Charge,
6865,Dotations aux provisions financières,,Charge,
6866,Dotations pour dépréciation des éléments financiers,,Charge,
68662,Immobilisations financières,,Charge,
68665,Valeurs mobilières de placement,,Charge,
687,"Dotations aux amortissements, aux dépréciations et aux provisions",,Charge,
6871,Dotations aux amortissements exceptionnels des immobilisations,,Charge,
6872,Dotations aux provisions réglementées (immobilisations),,Charge,
68725,Amortissements dérogatoires,,Charge,
6873,Dotations aux provisions réglementées (stocks),,Charge,
6874,Dotations aux autres provisions réglementées,,Charge,
6875,Dotations aux provisions exceptionnelles,,Charge,
6876,Dotations pour dépréciations exceptionnelles,,Charge,
69,Participation des salariés - Impôts sur les bénéfices et assimilés,,Charge,
691,Participation des salariés aux résultats,,Charge,
695,Impôts sur les bénéfices,,Charge,
6951,Impôts dus en France,,Charge,
6952,Contribution additionnelle à l'impôt sur les bénéfices,,Charge,
6954,Impôts dus à l'étranger,,Charge,
696,Suppléments d'impôt sur les sociétés liés aux distributions,,Charge,
698,Intégration fiscale,,Charge,
6981,Intégration fiscale - Charges,,Charge,
6989,Intégration fiscale - Produits,,Charge,
699,Produits - Reports en arrière des déficits,,Charge,
7,Classe 7 — Comptes de produits,,Produit,
70,"Ventes de produits fabriqués, prestations de services, marchandises",,Produit,
701,Ventes de produits finis,,Produit,Favori
702,Ventes de produits intermédiaires,,Produit,Favori
703,Ventes de produits résiduels,,Produit,Favori
704,Travaux,,Produit,Favori
705,Études,,Produit,Favori
706,Prestations de services,,Produit,Favori
707,Ventes de marchandises,,Produit,Favori
708,Produits des activités annexes,,Produit,
7081,Produits des services exploités dans l'intérêt du personnel,,Produit,
7082,Commissions et courtages,,Produit,
7083,Locations diverses,,Produit,
7084,Mise à disposition de personnel facturée,,Produit,
7085,Ports et frais accessoires facturés,,Produit,
7086,Bonis sur reprises d'emballages consignés,,Produit,
7087,Bonifications obtenues des clients et primes sur ventes,,Produit,
7088,Autres produits d'activités annexes (cessions d'approvisionnements),,Produit,
709,"Rabais, remises et ristournes accordés",,Produit,
7091,RRR accordés sur ventes de produits finis,,Produit,
7092,RRR accordés sur ventes de produits intermédiaires,,Produit,
7094,RRR accordés sur travaux,,Produit,
7095,RRR accordés sur études,,Produit,
7096,RRR accordés sur prestations de services,,Produit,
7097,RRR accordés sur ventes de marchandises,,Produit,
7098,RRR accordés sur produits des activités annexes,,Produit,
71,Production stockée (ou déstockage),,Produit,
713,Variation des stocks des en-cours de production et de produits,,Produit,
7133,Variation des en-cours de production de biens,,Produit,
71331,Produits en cours,,Produit,
71335,Travaux en cours,,Produit,
7134,Variation des en-cours de production de services,,Produit,
71341,Études en cours,,Produit,
71345,Prestations de services en cours,,Produit,
7135,Variation des stocks de produits,,Produit,
71351,Produits intermédiaires,,Produit,
71355,Produits finis,,Produit,
71358,Produits résiduels,,Produit,
72,Production immobilisée,,Produit,
721,Immobilisations incorporelles,,Produit,
722,Immobilisations corporelles,,Produit,
74,Subventions,,Produit,
741,Subventions d’exploitation,,Produit,
742,Subventions d’équilibre,,Produit,
747,Quote-part des subventions d’investissement virée au résultat de l’exercice,,Produit,
75,Autres produits de gestion courante,,Produit,
751,"Redevances pour concessions, brevets, licences, marques, procédés, solutions informatiques, droits et valeurs similaires",,Produit,
7511,"Redevances pour concessions, brevets, licences, marques, procédés, solutions informatiques",,Produit,
7516,Droits d'auteur et de reproduction,,Produit,
7518,Autres droits et valeurs similaires,,Produit,
752,Revenus des immeubles non affectés à des activités professionnelles,,Produit,
753,Rémunérations de l’activité des administrateurs et des gérants,,Produit,
754,Ristournes perçues des coopératives provenant des excédents,,Produit,
755,Quote-part de résultat sur opérations faites en commun,,Produit,
7551,Quote-part de perte transférée - comptabilité du gérant,,Produit,
7555,Quote-part de bénéfice attribuée - comptabilité des associés non-gérants,,Produit,
756,Gains de change sur créances et dettes commerciales,,Produit,
757,Produits des cessions d’immobilisations incorporelles et corporelles,,Produit,
758,Indemnités et autres produits,,Produit,
7581,Dédits et pénalités perçus sur achats et ventes,,Produit,
7582,Libéralités reçues,,Produit,
7583,Rentrées sur créances amorties,,Produit,
7584,Dégrèvements d’impôts autres qu’impôts sur les bénéfices,,Produit,
7585,Bonis provenant de clauses d’indexation,,Produit,
7586,Lots,,Produit,
7587,Indemnités d’assurance,,Produit,
7588,Opérations de constitution ou liquidation des fiducies,,Produit,
76,Produits financiers,,Produit,
761,Produits de participations,,Produit,
7611,Revenus des titres de participation,,Produit,
7612,"Produits de la fiducie, résultat de la période",,Produit,
7616,Revenus sur autres formes de participation,,Produit,
7617,Revenus des créances rattachées à des participations,,Produit,
762,Produits des autres immobilisations financières,,Produit,
7621,Revenus des titres immobilisés,,Produit,
7626,Revenus des prêts,,Produit,
7627,Revenus des créances immobilisées,,Produit,
763,Revenus des autres créances,,Produit,
7631,Revenus des créances commerciales,,Produit,
7638,Revenus des créances diverses,,Produit,
764,Revenus des valeurs mobilières de placement,,Produit,
765,Escomptes obtenus,,Produit,
766,Gains de change financiers,,Produit,
767,Produits sur cession d’éléments financiers,,Produit,
7671,Produits des cessions d’immobilisations financières,,Produit,
7672,Produits nets sur cessions de titres immobilisés de l’activité de portefeuille,,Produit,
7673,Produits nets sur cessions de valeurs mobilières de placement,,Produit,
7674,Produits nets sur cessions de jetons,,Produit,
768,Autres produits financiers,,Produit,
7683,Bonis provenant du rachat par l’entreprise d’actions et d’obligations émises par elle-même,,Produit,
77,Produits exceptionnels,,Produit,
772,Produits sur exercices antérieurs,,Produit,
778,Autres produits exceptionnels,,Produit,
78,"Reprises sur amortissements, dépréciations et provisions",,Produit,
781,"Reprises sur amortissements, dépréciations et provisions",,Produit,
7811,Reprises sur amortissements des immobilisations incorporelles et corporelles,,Produit,
78111,Immobilisations incorporelles,,Produit,
78112,Immobilisations corporelles,,Produit,
7815,Reprises sur provisions d'exploitation,,Produit,
7816,Reprises sur dépréciations des immobilisations incorporelles et corporelles,,Produit,
78161,Immobilisations incorporelles,,Produit,
78162,Immobilisations corporelles,,Produit,
7817,Reprises sur dépréciations des actifs circulants,,Produit,
78173,Stocks et en-cours,,Produit,
78174,Créances,,Produit,
786,Reprises sur dépréciations et provisions,,Produit,
7865,Reprises sur provisions financières,,Produit,
7866,Reprises sur dépréciations des éléments financiers,,Produit,
78662,Immobilisations financières,,Produit,
78665,Valeurs mobilières de placement,,Produit,
787,Reprises sur dépréciations et provisions,,Produit,
7872,Reprises sur provisions réglementées (immobilisations),,Produit,
78725,Amortissements dérogatoires,,Produit,
7873,Reprises sur provisions réglementées (stocks),,Produit,
7874,Reprises sur autres provisions réglementées,,Produit,
7875,Reprises sur provisions exceptionnelles,,Produit,
7876,Reprises sur dépréciations exceptionnelles,,Produit,
8,Classe 8 — Comptes spéciaux,,Actif ou passif,
89,Comptes de bilan,,Actif ou passif,
890,Bilan d'ouverture,,Actif ou passif,
891,Bilan de clôture,,Actif ou passif,
