code,label,description,position,bookmark
6037,Variation des stocks de marchandises,,Charge,
604,Achats d'études et prestations de services,,Charge,
605,"Achats de matériels, équipements et travaux",,Charge,
606,Achats non stockés de matières et fournitures,,Charge,
6061,"Fournitures non stockables (eau, énergie...)","Facture d'eau, d’électricité, etc.",Charge,Favori
6063,Fournitures d'entretien et petit équipement,"Vis, et matériel de bricolage (sauf outils) par exemple",Charge,Favori
6064,Fournitures administratives,"Cartouches d'encre, papier, matériel bureautique, etc.",Charge,Favori
6065,Petits logiciels,Par exemple contribution à un logiciel de gestion associative génial :-),Charge,Favori
6066,Carburants (voir remarque A),,Charge,
6067,Autres fournitures de matériel de transport (voir remarque A),,Charge,
6068,Autres fournitures & matières,,Charge,Favori
607,Achats de marchandises,,Charge,
6071,Marchandises (ou groupe A),,Charge,
6072,Marchandises (ou groupe B),,Charge,
608,Frais accessoires d'achats (voir remarque B),,Charge,
6081,Frais accessoires sur achats de matières premières,,Charge,
6082,Frais accessoires sur achats d'autres approvisionnements stockés,,Charge,
6085,Frais accessoires sur achats de matériels et équipements,,Charge,
6086,Frais accessoires sur achats non stockés de matières et fournitures,,Charge,
6087,Frais accessoires sur achats de marchandises,,Charge,
609,"Rabais, remises et ristournes obtenus sur achats",,Charge,
6091,de matières premières (et des fournitures),,Charge,
6092,d'autres approvisionnements stockés,,Charge,
6094,d'études et prestations de services,,Charge,
6095,"de matériel, équipements et travaux",,Charge,
6096,d'approvisionnements non stockés,,Charge,
6097,de marchandises,,Charge,
6098,"Rabais, remises et ristournes non affectés",,Charge,
61,SERVICES EXTERIEURS,,Charge,
611,Sous-traitance générale,,Charge,
612,Redevances de crédit-bail,,Charge,
6122,Crédit-bail immobilier,,Charge,
6125,Crédit-bail mobilier,,Charge,
613,Locations,,Charge,
6132,Locations immobilières,Locations versées pour un local ou du matériel.,Charge,Favori
6135,Locations mobilières,,Charge,
6136,Malis sur emballages,,Charge,
614,Charges locatives et de co-propriété,,Charge,
615,Entretien et réparations,,Charge,
6152,sur biens immobiliers,,Charge,
6155,sur biens mobiliers,,Charge,
6156,Maintenance,,Charge,
616,Primes d'assurance,"Frais d’assurance local, activité, etc.",Charge,Favori
6161,Multirisques,,Charge,
6162,Assurance obligatoire de dommage-construction,,Charge,
6163,Assurance transport,,Charge,
61636,sur achats,,Charge,
61637,sur ventes,,Charge,
61638,sur autres biens,,Charge,
6164,Risques d'exploitation,,Charge,
6165,Insolvabilité usagers,,Charge,
6168,Autres assurances,,Charge,
617,Etudes et recherches,,Charge,
618,Divers,,Charge,
6181,Documentation générale,,Charge,
6183,Documentation technique,,Charge,
6185,"Frais de colloques, séminaires, conférences",,Charge,
619,"Rabais, remises et ristournes obtenus sur services extérieurs",,Charge,
62,AUTRES SERVICES EXTERIEURS,,Charge,
621,Personnel extérieur à l'association,,Charge,
6211,Personnel intérimaire,,Charge,
6214,Personnel détaché ou prêté à l'association,,Charge,
62141,Mises à disposition de personnel salarié,Frais de mise à disposition via un groupement d’employeurs,Charge,Favori
622,Rémunérations d'intermédiaires et honoraires,,Charge,
6221,Commissions et courtages sur achats,,Charge,
6222,Commissions et courtages sur ventes,,Charge,
6224,Rémunérations des transitaires,,Charge,
6225,Rémunérations d'affacturage,,Charge,
6226,Honoraires,,Charge,
6227,Frais d'actes et de contentieux,,Charge,
6228,Divers,,Charge,
623,"Publicité, publications, relations publiques","Bulletins, affiches, communication, etc.",Charge,Favori
6231,Annonces et insertions,,Charge,
6232,Echantillons,,Charge,
6233,Foires et expositions,,Charge,
6234,Cadeaux aux usagers,,Charge,
6235,Primes (concours...),,Charge,
6236,Catalogues et imprimés,,Charge,
6237,Publications,,Charge,
6238,"Divers (pourboires, dons courants...)",,Charge,
624,Transports de biens et transports collectifs du personnel,,Charge,
6241,Transports sur achats,,Charge,
6242,Transports sur ventes,,Charge,
6243,Transports entre établissements ou chantiers,,Charge,
6244,Transports administratifs,,Charge,
6247,Transports collectifs du personnel,,Charge,
6248,Divers,,Charge,
625,"Déplacements, missions et réceptions","Billet de train, remboursement de frais kilométrique, etc.",Charge,Favori
6251,Voyages et déplacements,,Charge,
6255,Frais de déménagement,,Charge,
6256,Missions,,Charge,
6257,Réceptions,,Charge,
626,Frais postaux et de télécommunications,"Facture d'accès à Internet, timbres, etc.",Charge,Favori
627,Services bancaires et assimilés,Frais bancaires,Charge,Favori
6271,"Frais sur titres (achat, vente, garde)",,Charge,
6272,Commissions et frais sur émission d'emprunts,,Charge,
6275,Frais sur effets,,Charge,
6276,Locations de coffres,,Charge,
6278,Autres frais et commissions sur prestations de services,,Charge,
628,Divers,,Charge,
6281,Concours divers (cotisations...),,Charge,
6284,Frais de recrutement de personnel,,Charge,
629,"Rabais, remises et ristournes obtenus sur autres services extérieurs",,Charge,
63,"IMPOTS, TAXES ET VERSEMENTS ASSIMILES",,Charge,
631,Impôts taxes et versements assimilés sur rémunérations (administrations des impôts),,Charge,
6311,Taxe sur salaires,,Charge,
6312,Taxe d'apprentissage,,Charge,
6313,Participation des employeurs à la formation professionnelle continue,,Charge,
6314,Cotisation pour défaut d'investissement obligatoire dans la construction,,Charge,
6318,Autres,,Charge,
633,Impôts taxes et versements assimilés sur rémunérations (autres organismes),,Charge,
6331,Versement de transport,,Charge,
6332,Allocation logement,,Charge,
6333,Participation des employeurs à la formation professionnelle continue,,Charge,
6334,Participation des employeurs à l'effort de construction,,Charge,
6335,Versements libératoires ouvrant droit à l'exonération de la taxe d'apprentissage,,Charge,
6338,Autres,,Charge,
635,Autres impôts taxes et versements assimilés (administration des impôts),,Charge,
6351,Impôts directs (sauf impôts sur les sociétés),,Charge,
63511,Taxe professionnelle,,Charge,
63512,Taxes foncières,,Charge,
63513,Autres impôts locaux,,Charge,
6352,Taxes sur le chiffre d'affaires non récupérables,,Charge,
6353,Impôts indirects,,Charge,
6354,Droits d'enregistrement et de timbre,,Charge,
63541,Droits de mutation,,Charge,
6358,Autres droits,,Charge,
637,Autres impôts taxes et versements assimilés (autres organismes),,Charge,
6371,Contribution sociale de solidarité à la charge des sociétés,,Charge,
6372,Taxes perçues par les organismes publics internationaux,,Charge,
6374,Impôts et taxes exigibles à l'étranger,,Charge,
6378,Taxes diverses,,Charge,
64,CHARGES DE PERSONNEL,,Charge,
641,Rémunérations du personnel,,Charge,
6411,"Salaires, appointements",,Charge,
6412,Congés payés,,Charge,
6413,Primes et gratifications,,Charge,
6414,Indemnités et avantages divers,,Charge,
6415,Supplément familial,,Charge,
645,Charges de Sécurité sociale et prévoyance,,Charge,
6451,Cotisations à l'URSSAF,,Charge,
6452,Cotisations aux mutuelles,,Charge,
6453,Cotisations aux caisses de retraites,,Charge,
6454,Cotisations aux ASSEDIC,,Charge,
6458,Cotisations aux autres organismes sociaux,,Charge,
647,Autres charges sociales,,Charge,
6471,Prestations directes,,Charge,
6472,Versements aux comités d'entreprises et d'établissements,,Charge,
6473,Versements aux comités d'hygiène et de sécurité,,Charge,
6474,Versements aux autres oeuvres sociales,,Charge,
6475,"Médecine du travail, pharmacie",,Charge,
648,Autres charges de personnel,,Charge,
649,Remboursement d'organismes sociaux,,Charge,
65,AUTRES CHARGES DE GESTION COURANTE,,Charge,
651,"Redevances pour concessions, brevets, licences, procédés, logiciels, droits et valeurs similaires",,Charge,
6511,"Redevances pour concessions, brevets, licences, marques, procédés",,Charge,
6516,Droits d'auteur et de reproduction,,Charge,
6518,Autres droits et valeurs similaires,,Charge,
653,Jetons de présence,,Charge,
654,Pertes sur créances irrécouvrables,,Charge,
6541,Créances de l'exercice,,Charge,
6544,Créances des exercices antérieurs,,Charge,
655,Quote-part de résultat sur opérations faites en commun,,Charge,
6551,Quote-part de bénéfice transférée (compte du gérant),,Charge,
6555,Quote-part de perte supportée (comptabilité des associés non gérants),,Charge,
657,Subventions versées par l'organisation syndicale,,Charge,
658,Charges diverses de gestion courante,,Charge,Favori
	66,CHARGES FINANCIERES,,Charge,
661,Charges d'intérêts,,Charge,
6611,Intérêts des emprunts et dettes,,Charge,
66116,Intérêts des emprunts et dettes assimilés,,Charge,
66117,Intérêts des dettes rattachées à des participations,,Charge,
6615,Intérêts des comptes courants et des dépôts créditeurs,,Charge,
6616,Intérêts bancaires et sur opérations de financements (escompte),,Charge,
6617,Intérêts des obligations cautionnées,,Charge,
6618,Intérêts des autres dettes,,Charge,
66181,des dettes commerciales,,Charge,
66188,des dettes diverses,,Charge,
664,Pertes sur créances liées à des participations,,Charge,
665,Escomptes accordés,,Charge,
666,Pertes de change,,Charge,
667,Charges nettes sur cessions de valeurs mobilières de placement,,Charge,
668,Autres charges financières,,Charge,
67,CHARGES EXCEPTIONNELLES,,Charge,
670,Charges exceptionnelles,Autres dépenses exceptionnelles,Charge,Favori
671,Charges exceptionnelles sur opérations de gestion,,Charge,
6711,Pénalités sur marchés (et crédits payés sur achats et ventes),,Charge,
6712,"Pénalités, amendes fiscales et pénales",,Charge,
6713,Dons et libéralités,,Charge,
6714,Créances devenues irrécouvrables dans l'exercice,,Charge,
6715,Subventions accordées,,Charge,
6717,Rappels d'impôts (autres qu'impôts sur les bénéfices),,Charge,
6718,Autres charges exceptionnelles sur opérations de gestion,,Charge,
672,Charges sur exercices antérieurs (voir remarque C),,Charge,
6720,Achats et réductions sur achats concernant des exercices antérieurs,,Charge,
67201,Achats de matières premières concernant des exercices antérieurs,,Charge,
67202,Achats d'autres approvisionnements concernant des exercices antérieurs,,Charge,
67204,Achats d'études et prestations de services concernant des exercices antérieurs,,Charge,
67205,"Achats de matériel, équipements et travaux concernant des exercices antérieurs",,Charge,
67206,Achats non stockés de matières et fournitures concernant des exercices antérieurs,,Charge,
67207,Achats de marchandises concernant des exercices antérieurs,,Charge,
6721,Services extérieurs concernant des exercices antérieurs (autres que crédit-bail),,Charge,
6722,Autres services extérieurs concernant des exercices antérieurs,,Charge,
67221,Personnel extérieur concernant des exercices antérieurs,,Charge,
67228,Autres services extérieurs concernant des exercices antérieurs,,Charge,
6723,"Impôts, taxes et versements assimilés concernant des exercices antérieurs",,Charge,
67231,"Impôts, taxes et versements assimilés sur rémunérations concernant des exercices antérieurs",,Charge,
67235,"Autres impôts, taxes et versements assimilés concernant des exercices antérieurs",,Charge,
6724,Charges de personnel concernant des exercices antérieurs,,Charge,
67241,Rémunérations concernant des exercices antérieurs,,Charge,
67245,Autres charges de personnel concernant des exercices antérieurs,,Charge,
6725,Autres charges de gestion courante concernant des exercices antérieurs,,Charge,
67255,Quotes-parts de résultat sur opérations faites en commun concernant des exercices antérieurs,,Charge,
67258,Autres charges de gestion courante concernant des exercices antérieurs,,Charge,
6726,Charges financières concernant des exercices antérieurs,,Charge,
67261,Intérêts et charges assimilés concernant des exercices antérieurs,,Charge,
67266,Pertes de change concernant des exercices antérieurs,,Charge,
673,Redevances de crédit-bail concernant des exercices antérieurs (voir remarque C),,Charge,
6732,Crédit-bail immobilier concernant des exercices antérieurs,,Charge,
6735,Crédit-bail mobilier concernant des exercices antérieurs,,Charge,
675,Valeurs comptables des éléments d'actif cédés,,Charge,
6751,Immobilisations incorporelles,,Charge,
6752,Immobilisations corporelles,,Charge,
6756,Immobilisations financières,,Charge,
6758,Autres éléments d'actif,,Charge,
678,Autres charges exceptionnelles,,Charge,
6781,Malis provenant de clauses d'indexation,,Charge,
6782,Lots,,Charge,
6783,Malis provenant du rachat par l'entreprise d'actions et obligations émises par elle-même,,Charge,
6788,Charges exceptionnelles diverses,,Charge,
68,"DOTATIONS AUX AMORTISSEMENTS, DEPRECIATIONS, PROVISIONS ET ENGAGEMENTS",,Charge,
681,Dotations aux amortissements dépréciations et provisions - Charges d'exploitation,,Charge,
6811,Dotations aux amortissements des immobilisations incorporelles et corporelles,,Charge,
68111,Immobilisations incorporelles,,Charge,
68112,Immobilisations corporelles,,Charge,
6812,Dotations aux amortissements des charges d'exploitation à répartir,,Charge,
6815,Dotations aux provisions d'exploitation,,Charge,
6816,Dotations aux dépréciations des immobilisations incorporelles et corporelles,,Charge,
68161,Immobilisations incorporelles,,Charge,
68162,Immobilisations corporelles,,Charge,
6817,Dotations aux dépréciations des actifs circulants,,Charge,
68173,Stocks et en cours,,Charge,
68174,Créances,,Charge,
686,Dotations aux amortissements dépréciations et provisions - Charges financières,,Charge,
6861,Dotations aux amortissements des primes de remboursement des obligations,,Charge,
6865,Dotations aux provisions financières,,Charge,
6866,Dotations aux dépréciations des éléments financiers,,Charge,
68662,Immobilisations financières,,Charge,
68665,Valeurs mobilières de placement,,Charge,
6868,Autres dotations,,Charge,
687,Dotations aux amortissements dépréciations et provisions - Charges exceptionnelles,,Charge,
6871,Dotations aux amortissements exceptionnels des immobilisations,,Charge,
6872,Dotations aux provisions réglementées (immobilisations),,Charge,
68725,Amortissements dérogatoires,,Charge,
6873,Dotations aux provisions réglementées (stocks),,Charge,
6874,Dotations aux autres provisions réglementées,,Charge,
6875,Dotations aux provisions exceptionnelles,,Charge,
6876,Dotations aux provisions pour dépréciations exceptionnelles,,Charge,
689,Engagements à réaliser sur ressources affectées,,Charge,
6893,Engagements à réaliser sur apports affectés,,Charge,
6894,Engagements à réaliser sur subventions attribuées,,Charge,
6895,Engagements à réaliser sur dons manuels affectés,,Charge,
6896,Engagements à réaliser sur contributions de financement,,Charge,
6897,Engagements à réaliser sur legs et donations affectés,,Charge,
69,PARTICIPATION DES SALARIES - IMPOTS SUR LES BENEFICES ET ASSIMILES,,Charge,
691,Participation des salariés aux résultats,,Charge,
695,Impôt sur les sociétés,,Charge,
6951,Impôts dus en France,,Charge,
6952,Contribution additionnelle à l'impôt sur les bénéfices,,Charge,
6954,Impôts dus à l'Etranger,,Charge,
698,Intégration fiscale,,Charge,
6981,Intégration fiscale - Charges,,Charge,
6989,Intégration fiscale - Produits,,Charge,
699,Produits - Report en arrière des déficits,,Charge,
7,CLASSE 7 COMPTES DE PRODUITS,,Produit,
70,"VENTES DE PRODUITS FABRIQUES, PRESTATIONS DE SERVICES, MARCHANDISES",,Produit,
701,Ventes de produits finis,"Vente de produits fabriqués",Produit,Favori
7011,Produit fini (ou groupe) A,,Produit,
7012,Produit fini (ou groupe) B,,Produit,
702,Ventes de produits intermédiaires,,Produit,
703,Ventes de produits résiduels,,Produit,
704,Travaux,,Produit,
7041,Travaux de catégorie (ou activité) A,,Produit,
7042,Travaux de catégorie (ou activité) B,,Produit,
705,Etudes,,Produit,
706,Prestations de services,,Produit,
707,Ventes de marchandises,Ventes de produits achetés et revendus en l’état,Produit,Favori
7071,Marchandise (ou groupe) A,,Produit,
7072,Marchandise (ou groupe) B,,Produit,
708,Produit des activités annexes,,Produit,
7081,Produits des services exploités dans l'intérêt du personnel,,Produit,
7082,Commissions et courtages,,Produit,
7083,Locations diverses,,Produit,
7084,Mise à disposition de personnel facturée,,Produit,
7085,Ports et frais accessoires facturés,,Produit,
7086,Bonis sur reprises d'emballages consignés,,Produit,
7087,Bonifications obtenues des clients et primes sur ventes,,Produit,
7088,Autres produits d'activités annexes (cessions d'approvisionnements...),,Produit,
709,"Rabais, remises, ristournes accordés par l'association (ou fondation)",,Produit,
7091,sur ventes de produits finis,,Produit,
7092,sur ventes de produits intermédiaires,,Produit,
7094,sur travaux,,Produit,
7095,sur études,,Produit,
7096,sur prestations de services,,Produit,
7097,sur ventes de marchandises,,Produit,
7098,sur produits des activités annexes,,Produit,
71,PRODUCTION STOCKEE (ou destockage),,Produit,
713,"Variations des stocks (en cours de production, produits)",,Produit,
7133,Variation des en cours de production de biens,,Produit,
71331,Produits en cours,,Produit,
71335,Travaux en cours,,Produit,
7134,Variation des en cours de production de services,,Produit,
71341,Etudes en cours,,Produit,
71345,Prestations de services en cours,,Produit,
7135,Variation des stocks de produits,,Produit,
71351,Produits intermédiaires,,Produit,
71355,Produits finis,,Produit,
71358,Produits résiduels,,Produit,
72,PRODUCTION IMMOBILISEE,,Produit,
721,Immobilisations incorporelles,,Produit,
722,Immobilisations corporelles,,Produit,
74,SUBVENTIONS D'EXPLOITATION,,Produit,
740,Subventions reçues,,Produit,Favori
75,AUTRES PRODUITS DE GESTION COURANTE,,Produit,
751,"Redevances pour concessions, brevets, licences, marques, procédés, droits et valeurs similaires",,Produit,
7511,"Redevances pour concessions, brevets, licences, marques, procédés, logiciels",,Produit,
7516,Droits d'auteur et de reproduction,,Produit,
7518,Autres droits et valeurs similaires,,Produit,
752,Revenus des immeubles non affectés aux activités professionnelles,,Produit,
753,"Jetons de présence et rémunérations d'administrateurs, gérants, ...",,Produit,
754,Ressources liées à la générosité du public,Dons reçus,Produit,Favori
755,Quotes-parts de résultat sur opérations faites en commun,,Produit,
7551,Quote-part de perte transférée (comptabilité du gérant),,Produit,
7555,Quote-part de bénéfice attribuée (comptabilité des associés non-gérants),,Produit,
756,Cotisations,Cotisations des membres,Produit,Favori
758,Produits divers de gestion courante,,Produit,
7581,Dons manuels non affectés,,Produit,
7582,Dons manuels affectés,,Produit,
7583,Apports non affectés,,Produit,
7584,Apports affectés,,Produit,
7585,Legs et donations non affectés,,Produit,
7586,Legs et donations affectés,,Produit,
7587,Vente de dons en nature,,Produit,
7588,Autres produits de la générosité publique,,Produit,
76,PRODUITS FINANCIERS,,Produit,
761,Produits des participations,,Produit,
7611,Revenus des titres de participation,,Produit,
7616,Revenus sur autres formes de participation,,Produit,
7617,Revenus des créances rattachées à des participations,,Produit,
762,Produits des autres immobilisations financières,,Produit,
7621,Revenus des titres immobilisés,,Produit,
7626,Revenus des prêts,,Produit,
7627,Revenus des créances immobilisés,,Produit,
763,Revenus des autres créances,,Produit,
7631,Revenus des créances commerciales,,Produit,
7638,Revenus des créances diverses,,Produit,
764,Revenus des valeurs mobilières de placement,,Produit,
765,Escomptes obtenus,,Produit,
766,Gains de change,,Produit,
767,Produits nets sur cessions de valeurs mobilières de placement,,Produit,
768,Autres produits financiers,,Produit,
77,PRODUITS EXCEPTIONNELS,,Produit,
771,Produits exceptionnels sur opérations de gestion,,Produit,
7711,Dédits et pénalités perçus sur achats et sur ventes,,Produit,
7713,Libéralités reçues,,Produit,
7714,Rentrées sur créances amorties,,Produit,
7715,Subventions d'équilibre,,Produit,
7717,Dégrèvements d'impôts autres qu'impôts sur les bénéfices,,Produit,
7718,Autres produits exceptionnels sur opérations de gestion,,Produit,
772,Produits sur exercices antérieurs (voir remarque C),,Produit,
7720,Ventes et réductions sur ventes concernant des exercices antérieurs,,Produit,
77201,Ventes de produits concernant des exercices antérieurs,,Produit,
77204,Ventes de travaux concernant des exercices antérieurs,,Produit,
77205,Ventes d'études et services concernant des exercices antérieurs,,Produit,
77207,Ventes de marchandises concernant des exercices antérieurs,,Produit,
77208,Produits des activités annexes concernant des exercices antérieurs,,Produit,
7724,Subventions d'exploitation concernant des exercices antérieurs,,Produit,
7725,Autres produits de gestion courante concernant des exercices antérieurs,,Produit,
77255,Quotes-parts de résultat sur opérations faites en commun concernant des exercices antérieurs,,Produit,
77258,Autres produits de gestion courante concernant des exercices antérieurs,,Produit,
7726,Produits financiers concernant des exercices antérieurs,,Produit,
77261,Produits des participations concernant des exercices antérieurs,,Produit,
77262,Produits des autres immobilisations financières concernant des exercices antérieurs,,Produit,
77263,Autres intérêts et produits assimilés,,Produit,
77266,Gains de change concernant des exercices antérieurs,,Produit,
775,Produits des cessions d'éléments d'actif,,Produit,
7751,Immobilisations incorporelles,,Produit,
7752,Immobilisations corporelles,,Produit,
7756,Immobilisations financières,,Produit,
7758,Autres éléments d'actif,,Produit,
777,Quote-part des subventions d'investissement virée au résultat de l'exercice,,Produit,
778,Autres produits exceptionnels,,Produit,
7781,Bonis provenant de clauses d'indexation,,Produit,
7782,Lots,,Produit,
7783,Bonis provenant du rachat par l'entreprise d'actions et d'obligations émises par elle-même,,Produit,
7788,Produits exceptionnels divers,,Produit,
77881,Dons manuels non affectés,,Produit,
77882,Dons manuels affectés,,Produit,
77883,Apports affectés,,Produit,
77884,Apports non affectés,,Produit,
77885,Legs et donations non affectés,,Produit,
77886,Legs et donations affectés,,Produit,
77887,Vente de dons en nature,,Produit,
77888,Autres produits de la générosité publique,,Produit,
78,REPRISES SUR AMORTISSEMENTS DEPRECIATIONS ET PROVISIONS,,Produit,
781,Reprises sur amortissements et provisions (à inscrire dans les produits d'exploitation),,Produit,
7811,Reprises sur amortissements des immobilisations incorporelles et corporelles,,Produit,
78111,Immobilisations incorporelles,,Produit,
78112,Immobilisations corporelles,,Produit,
7815,Reprises sur provisions d'exploitation,,Produit,
7816,Reprises sur dépréciations des immobilisations incorporelles et corporelles,,Produit,
78161,Immobilisations incorporelles,,Produit,
78162,Immobilisations corporelles,,Produit,
7817,Reprises sur dépréciations des actifs circulants,,Produit,
78173,Stocks en cours,,Produit,
78174,Créances,,Produit,
786,"Reprises sur dépréciations, provisions (à inscrire dans les produits financiers)",,Produit,
7865,Reprises sur provisions financières,,Produit,
7866,Reprises sur dépréciations des éléments financiers,,Produit,
78662,Immobilisations financières,,Produit,
78665,Valeurs mobilières de placement,,Produit,
787,"Reprises sur dépréciations, provisions (à inscrire dans les produits exceptionnels)",,Produit,
7872,Reprises sur provisions réglementées (immobilisations),,Produit,
78725,Amortissements dérogatoires,,Produit,
78726,Provision spéciale de réévaluation,,Produit,
78727,Plus-values réinvesties,,Produit,
7873,Reprises sur provisions réglementées (stocks),,Produit,
7874,Reprises sur autres provisions réglementées,,Produit,
7875,Reprises sur provisions exceptionnelles,,Produit,
7876,Reprises sur dépréciations exceptionnelles,,Produit,
789,Report des ressources non utilisées des exercices antérieurs,,Produit,
7893,Report des apports affectés non utilisées des exercices antérieurs,,Produit,
7894,Report des subventions attribuées non utilisées des exercices antérieurs,,Produit,
7895,Report des dons manuels affectés non utilisés des exercices antérieurs,,Produit,
7896,Report des contributions de financement non utilisées des exercices antérieurs,,Produit,
7897,Report des legs et donations affectées non utilisés des exercices antérieurs,,Produit,
79,TRANSFERTS DE CHARGES,,Produit,
791,Transferts de charges d'exploitation _,,Produit,
7911,Transferts de consommations (comptes 60 à 62),,Produit,
7912,Transferts d'autres charges (comptes 63 et 64),,Produit,
796,Transferts de charges financières,,Produit,
797,Transferts de charges exceptionnelles,,Produit,
8,Classe 8 ­— Comptes spéciaux,,,
86,Emplois des contributions volontaires en nature,,,
860,Secours en nature,,Charge,Favori
8601,Alimentaires,,Charge,Favori
8602,Vestimentaires,,Charge,Favori
861,Mise à dispositions gratuites de biens,,Charge,Favori
8611,Locaux,,Charge,Favori
8612,Matériels,,Charge,Favori
862,Prestations,,Charge,Favori
864,Personnel bénévole,,Charge,Favori
87,Contributions volontaires en nature,,,
870,Dons en nature,,Produit,Favori
871,Prestations en nature,,Produit,Favori
875,Bénévolat,,Produit,Favori
89,Comptes de bilan,,,
890,Bilan d'ouverture,,Actif ou passif,
891,Bilan de clôture,,Actif ou passif,
